id,country_code,address1,address2,address3,address4,locality,administrative_area,postal_code,latitude,longitude
INTL_d314f380-8,UN,"Bright Endocrinology PLLC, 14354 N Frank Lloyd Wright Blvd",,,,Scottsdale,AZ,85260,,
INTL_6ed7c56a-a,UN,"Allure Derm and Wellness Center, 91-1001 Kamaile Street",,,,Ewa Beach,HI,96706,,
INTL_2e48854c-d,UN,"Allies4Health, 5819 Oak Branch Dr",,,,St Louis,MO,63128,,
INTL_dcb8c9f0-4,UN,"Sukhjinder S Brah MD, INC, 108 La Casa Via",,,,Walnut Creek,CA,94598-3013,,
INTL_db5491fb-b,UN,"Health+Hormones, 2575 N Ankeny Blvd #203",,,,Ankeny,IA,50023,,
INTL_e2a7fb98-f,UN,"Anovia Health, S.C., 2417 Post Road",,,,Stevens Point,WI,54481,,
INTL_73d736f5-f,UN,"Judithcare, 9532 Harding Ave #103",,,,Surfside,FL,33154,,
INTL_aba16235-d,UN,"Quantum Wellness, 5248 114th St",,,,Lubbock,TX,79424,,
INTL_10145003-b,UN,"TLC Family Health, 2601 Churchill Dr.",,,,Flower Mound,TX,75028,,
INTL_0d74f465-a,UN,"Adama Marie Frye, M.D., 8 Palmer Lane",,,,Atherton,CA,94027,,
INTL_a69b13af-5,UN,"Kazue Tsukikawa, MD, 1010 S. King Street",,,,Honolulu,HI,96814,,
INTL_3a24993b-d,UN,"Ascent Care PC, 247 River Vista Place",,,,Twin Falls,ID,83301,,
INTL_a20a6767-7,UN,"Donald R. Simmons, M.D. LLC, 2624 Huntington Drive",,,,Bartlesville,OK,74006,,
INTL_a3fdb830-1,UN,"Dr. Karina Jarvela, LLC, 3439 SE Hawthorne Blvd.",,,,Portland,OR,97214,,
INTL_ea82e54a-0,UN,"Karen Trask FNP-C, 2200 E. Williams Field #200",,,,Gilbert,AZ,85295,,
INTL_95649678-a,UN,"Emerald Coast Concierge Medicine, PA, 39 Logan Lane",,,,Santa Rosa Beach,FL,32459,,
INTL_90f76b4a-1,UN,"Spot On Health & Beauty, 216 NW Executive Way",,,,Lees Summit,MO,64063,,
INTL_92811a07-1,UN,"MVP Nephrology, 16101 Ventura Blvd",,,,Encino,CA,91436,,
INTL_0c778bd5-d,UN,"Reclaim Wellness, 1291 SH-205",,,,McLendon-Chisholm,TX,75032,,
INTL_52df3838-a,UN,"CAMERON SIKAVI, MD INC, 8631 W 3rd St",,,,Los Angeles,CA,90048,,
INTL_8ff61a7e-d,UN,"Kohala Coast Urgent Care, 62-100 Kaunaoa Drive",,,,Kamuela,HI,96743,,
INTL_71187dbf-0,UN,"KMS Aesthetics, LLC, 469 NJ-17 NYJ/KMS",,,,Paramus,NJ,07652,,
INTL_7583c95d-b,UN,"Avicenna Direct Care, 5148 Hamilton Blvd",,,,Allentown,PA,18106,,
INTL_646e291d-7,UN,"Julie Aspiras, MD., F.A.C.G.S., 3998 Vista Way Suite F",,,,Oceanside,CA,92056,,
INTL_1e391284-4,UN,"Omnis Health Clinic, 34 Glenwood Drive",,,,Columbus,MS,39705,,
INTL_65d9e8ce-0,UN,"NP Care Now, 28509 N 207th Ave",,,,Wittmann,AZ,85361,,
INTL_f127cb10-4,UN,"PRO MED PHYSICIANS, 9161 Narcoossee Road",,,,Orlando,FL,32827,,
INTL_0ac34a0e-1,UN,"Everhope Clinic, PLLC, 3310 2nd Ave North",,,,Billings,MT,59101,,
INTL_d101ce33-0,UN,"Southern Palmetto Primary Care, LLC, 503 Chester Ave",,,,Great Falls,SC,29055,,
INTL_00d62c86-b,UN,"Juan S Blanch, MD, 1950 ormond Blvd",,,,Destrahan,LA,70047,,
INTL_f8c7a506-8,UN,"Accucare Medical Clinic LLC, 280 Wintergreen Road",,,,BRANSON,MO,65616,,
INTL_f6372615-7,UN,"Gaudiani Clinic, 4700 Hale Parkway",,,,Denver,CO,80220,,
INTL_705cc2e3-4,UN,"Harbor Medical Clinic, 513 Goodwill Drive",,,,Ashtabula,OH,44004,,
INTL_c29dbc8a-c,UN,"Cerbo Clinic, PC, 555 Bryant Street",,,,Palo Alto,CA,94301,,
INTL_f39bc91c-4,UN,"Prime Healthcare, 2571 Hawkins Ave",,,,Sanford,NC,27330,,
INTL_d90a2bbd-7,UN,"Maxwell L Larweh MD PC, 12717 S 28th Ave",,,,Bellevue,NE,68123,,
INTL_8ca749c2-f,UN,"Susquehanna Body Works, 107 N Front Street, Suite 110B",,,,Harrisburg,PA,17101,,
INTL_d9affb39-2,UN,"Total Access Medical, 1450 East Boot Road",,,,West Chester,PA,19380-5928,,
INTL_28c36572-a,UN,"Salveo Direct Care, PLLC, 14603 Huebner Rd",,,,San Antonio,TX,78230,,
INTL_d7073418-e,UN,"Complex Care Pediatrics, 570 North Asbury Street",,,,St. Paul,MN,55104,,
INTL_040e15b4-f,UN,"The Health Associates of Tampa, 508 S Habana Ave Ste 300",,,,Tampa,FL,33609,,
INTL_8533f3c3-a,UN,"Frederick P. Benson MD, Inc, 5595 Winfield Blvd",,,,San Jose,CA,95123,,
INTL_8e78d802-3,UN,"Simi Wellness, 50 Vashell Way",,,,Orinda,CA,94563,,
INTL_85e1b12d-c,UN,"Amy B Harpstrite MD LLC, 30 Aulike St",,,,Kailua,HI,96734,,
INTL_8c948a0a-7,UN,"CCHCA Malone Consulting Auditor Practice, 8 Lowes Street",,,,Oxford,MA,01540,,
INTL_3caaaf40-c,UN,"Harmony Health DPC, 18709 N Dale Mabry HWY",,,,Lutz,FL,33548,,
INTL_963fb824-b,UN,"Neurology Associates of Santa Barbara, 219 Nogales Ave",,,,Santa Barbara,CA,93105,,
INTL_65c93b51-2,UN,"InnoVie Family Medicine, PLLC, 2801 Youngfield St.",,,,Golden,CO,80401,,
INTL_2800181e-8,UN,"Lifestyle Medical, 4368 Central Avenue",,,,Riverside,CA,92506,,
INTL_35496241-c,UN,"GENESIS HEALTH AND PERFORMANCE, 3240 W CARELTON RD",,,,HILLSDALE,MI,492422069,,
INTL_09e62278-d,UN,"Tower Integrative Health, 8631 W. 3rd St.",,,,Los Angeles,CA,90048,,
INTL_8b1f803d-7,UN,"Integrative Medicine of Brevard, 311 6th Avenue",,,,Indialantic,FL,32903,,
INTL_891aae56-9,UN,"Mount Vernon Family Medicine, PC, 107 First St NE",,,,MOUNT VERNON,IA,52314,,
INTL_9d0e7cc0-4,UN,"West Family Care Clinic, 100 East Hwy 77",,,,NEWBERN,TN,38059,,
INTL_3040c5ba-f,UN,"Michael Cherkassky, M.D., 1650 West Rosedale Street",,,,Fort Worth,TX,76104,,
INTL_0004ff7e-2,UN,"Crystal Beach Direct Primary Care, 14502 N Dale Mabry Hwy",,,,Tampa,FL,33618,,
INTL_7911d403-7,UN,"My Doctor Primary Care Clinic, 9330 Broadway",,,,Pearland,TX,77584,,
INTL_97439d3f-4,UN,"Angueira Endocrine, PA, 5040 NW 7th Street",,,,Miami,FL,33126,,
INTL_b2500c89-7,UN,"Willow Holistic Health, 21348 HIGHWAY 99E NE",,,,AURORA,OR,970029201,,
INTL_eeec2f10-3,UN,"Klein Natural Health and Wellness Center, 2070 Kilauea Ave.",,,,Hilo,HI,96720,,
INTL_06e2df2c-0,UN,"Mayimrapha Comprehensive Healthcare, 4253 MONTGOMERY BLVD NE",,,,Albuquerque,NM,87109-1130,,
INTL_9001c7e0-7,UN,"Well Primary Care, 102 Sleepy Hollow Drive",,,,Middletown,DE,19709,,
INTL_c0381638-b,UN,"Preventive Neurology, 1214 W Boston Post Rd PMB 454",,,,Mamaroneck,NY,10543,,
INTL_136ffb63-f,UN,"Houston Family Practice, 1200 Binz",,,,Houston,TX,77004,,
INTL_47befdb0-a,UN,"Susan S Hiraoka, DPM LLC, 550 S Beretania St",,,,Honolulu,HI,96813-2496,,
INTL_8e234183-d,UN,"Aloha Malama Health, 401 Kamakee Street",,,,Honolulu,HI,96814,,
INTL_d0bb934a-c,UN,"Palm Beach Concierge Doctors, Inc., 1411 N Flagler Drive",,,,West Palm Beach,FL,33401,,
INTL_5569e0b7-5,UN,"Dune Health, 555 Front St.",,,,San Francisco,CA,94111,,
INTL_28ae3fdf-2,UN,"Total Sports Care, 4205 Balmoral Dr",,,,Huntsville,AL,35801,,
INTL_46744169-3,UN,"Mount Pleasant Medicine-Pediatrics, 183 Benic Pl",,,,Hawthorne,NY,105321001,,
INTL_8142c919-a,UN,"South Beach Endocrine Wellness, 1380 NE Miami Gardens Dr",,,,North Miami Beach,FL,33179,,
INTL_67188814-4,UN,"IM Well, 400 SW Bluff Dr. #220",,,,Bend,OR,97702,,
INTL_de06d7df-b,UN,"Ryse Health, 3033 Wilson Blvd",,,,Arlington,VA,22201,,
INTL_c93bbff6-3,UN,"Caremont Health, 2555 Enterprise Rd",,,,Clearwater,FL,33763,,
INTL_7d0f2d34-2,UN,"Su-Mui Kuo MD, 728 Pacific Avenue",,,,San Francisco,CA,941334449,,
INTL_060ab48d-9,UN,"Davidhizar Medical, PLLC, 3201 University Dr. E.",,,,Bryan,TX,77802,,
INTL_be141cb5-d,UN,"Chevannes Clinic Solutions, LLC, 817 W Broadway",,,,Farmington,NM,87401,,
INTL_bbee86f1-6,UN,"Laurel Sockrider, 12333 W Desert Mirage Dr",,,,Peoria,AZ,85383,,
INTL_0c0c65c6-2,UN,"Belle Medical, 621 E. 12300 S.",,,,Draper,UT,84020,,
INTL_e9121087-8,UN,"Cardiovascular Medical Group, 2250 Hayes St",,,,San Francisco,CA,941171078,,
INTL_bd34e95e-a,UN,"Lansing Med, 611 Holiday Plaza",,,,Lansing,KS,660431704,,
INTL_dfd90cd3-3,UN,"Peach Blossom Pediatrics, 1005 Weatherstone Parkway",,,,Woodstock,GA,30188,,
INTL_b506d789-3,UN,"Puget Sound Medical Associates, 21616 76th Ave W",,,,Edmonds,WA,98026,,
INTL_33f203ed-9,UN,"Mabry Medical, 3277 West Sunset Ave",,,,Springdale,AR,72762,,
INTL_a6062c32-6,UN,"Fiddlehead Family Health Care, 30 Mountain St.",,,,Bristol,VT,05443,,
INTL_a275ac45-f,UN,"TIMOTHY SIEPEL, MD, 34 Barnstead Drive",,,,Springville,NY,14141,,
INTL_18ab4f58-d,UN,"Live Well Family Medicine, 2320 W Ray Road",,,,Chandler,AZ,85224,,
INTL_dc5ade10-0,UN,"Madrid Med, 2585 E Pacific Coast Hwy",,,,Torrance,CA,90505,,
INTL_59cb49bc-3,UN,"Littleton Concierge Medicine, PLLC, 1070 Montgomery Rd, #460",,,,Altamonte Springs,FL,32714,,
INTL_ffc04517-2,UN,"Gig Harbor Naturopathic Medicine PS, 6659 Kimball Dr",,,,Gig Harbor,WA,98335,,
INTL_404c13af-9,UN,"Valley Functional Wellness, 1315 2nd Street",,,,Roanoke,VA,24016,,
INTL_7dfc8b02-f,UN,"Pollard Concierge Health & Wellness PLLC, 8687 W. Sahara Avenue",,,,LAS VEGAS,NV,89117,,
INTL_5fe5c62c-7,UN,"Integrative Mental Health and Wellness, 3007 Charlestown Crossin",,,,New Albany,IN,47150,,
INTL_d843cfb2-c,UN,"Kitagawa Dermatology, 321 N Kuakini St",,,,Honolulu,HI,96817,,
INTL_6654c1d4-9,UN,"LUISCHUGMD, PLLC, 1631 North Loop W",,,,Houston,TX,77008,,
INTL_4cdec5a8-d,UN,"Cassia Optimal Health, 2850 Paces Ferry Rd. SE",,,,Atlanta,GA,30339,,
INTL_fc58344c-3,UN,"Thomas Drazin, MD, 1329 Lusitana St",,,,Honolulu,HI,96813-2431,,
INTL_82388052-9,UN,"Progress Medical Clinic, 16 Hampton Village Plaza",,,,St. Louis,MO,63109,,
INTL_298e7f8c-d,UN,"Kardiologik Inc, 2020 Forest Ave",,,,San Jose,CA,95128,,
INTL_9851d078-c,UN,"Reed Medical Group, 544 Bay Isles Rd",,,,Longboat Key,FL,34228,,
INTL_e71deb1d-b,UN,"Bergen Geriatric Care, LLC, 700 Kinderkamack Road",,,,Oradell,NJ,07649,,
INTL_40fc9038-9,UN,"Jose M. Eguia, M.D., 1 Shrader St",,,,San Francisco,CA,94117,,
INTL_cdee80d1-6,UN,"FoxCare Integrative Health, 14241 Midlothian Tpke.",,,,Midlothian,VA,23112,,
INTL_a2ff7159-3,UN,"Integrative Family Medicine of Asheville, PLLC, 372 Depot St",,,,Asheville,NC,28801,,
INTL_5f2efc80-f,UN,"Polson Family DPC, 402 1st Street East",,,,POLSON,MT,59860,,
INTL_7df3c0a1-9,UN,"Manatee Direct Primary Care, 100 3rd Ave W",,,,Bradenton,FL,34205,,
INTL_fb15770f-5,UN,"Geriatric Solutions, LLC, 5804 Indian Pines Blvd.",,,,Fort Pierce,FL,34951,,
INTL_54606b3a-5,UN,"Women Medical Clinic, 504 W Pueblo St",,,,Santa Barbara,CA,93105,,
INTL_1f23f569-a,UN,"Adam Farzaneh, MD, PC, 69844 HWY 111",,,,RANCHO MIRAGE,CA,92270,,
INTL_4dc24b3e-f,UN,"Vintage Direct Primary Care, 19319 7th Ave NE",,,,Poulsbo,WA,983707504,,
INTL_11c439db-a,UN,"HELPcare Clinic, 308 4th Avenue NW",,,,Austin,MN,55912,,
INTL_181650ee-0,UN,"Heart and Mind, 2036 N Gilbert",,,,Mesa,AZ,85203,,
INTL_f49fbcb9-2,UN,"Journey Direct Primary Care, 2341 John Hawkins Pkwy",,,,Hoover,AL,35244,,
INTL_02c03855-4,UN,"One Song Medicine, 4605 NE Fremont St",,,,Portland,OR,97213,,
INTL_d514585d-e,UN,"Inovi Care, 991 Montague Expy",,,,Milpitas,CA,95035,,
INTL_33bf7355-3,UN,"Bloom Health and Wellness, 215B I-35 HWY NW",,,,Hillsboro,TX,76645,,
INTL_648d31ad-3,UN,"Advanced Care Medical Center, 3130 West Caldwell Ave",,,,Visalia,CA,93277,,
INTL_c3743a0b-3,UN,"iCare Medical Group, 500 N. Garfield Ave., Suite 201",,,,Monterey Park,CA,91754,,
INTL_573e6c9f-f,UN,"The Wellness Institute, E36 Calle Hernandez Carrion",,,,Manati,PR,00674-4622,,
INTL_bbaefe01-c,UN,"Diekman Dysautonomia LLC, 5000 Thayer Center",,,,Oakland,MD,21550,,
INTL_6aa755fb-e,UN,"Lapis Family Medicine, 1010 S L Street",,,,Tacoma,WA,98405,,
INTL_dd98b652-3,UN,"Bespoke Concierge MD, 7702 East Doubletree Ranch Rd",,,,Scottsdale,AZ,85258,,
INTL_9e7822d0-1,UN,"Palma MD, 1300 S Miami Ave",,,,Miami,FL,33130,,
INTL_a06460bb-1,UN,"On Call Mobile Urgent Care, 1147 S. Salisbury Blvd",,,,Salisbury,MD,21801,,
INTL_b95d33a1-c,UN,"Harper Health, 737 North Michigan Avenue",,,,Chicago,IL,60611,,
INTL_f62d19a2-c,UN,"Heidi Peterson, ND, 7005 NE Glisan St",,,,Portland,OR,97213-5517,,
INTL_6157ceb4-8,UN,"ModRN Health, 7400 W 130th Street",,,,Overland Park,KS,66213,,
INTL_65b0e6b3-d,UN,"Thyme Care, Inc., 820 Bear Tavern Road",,,,West Trenton,NJ,08628-1021,,
INTL_2e8b4320-f,UN,"Nexus Medicine, 5770 SW Elm Avenue",,,,Beaverton,OR,97005,,
INTL_a3a48d7c-3,UN,"Geriatric Medical Associates PLLC, 445 Hamilton Ave",,,,White Plains,NY,10601,,
INTL_9cfd724d-3,UN,"Jaggu Health, 1945 Old Gallows Rd",,,,Vienna,VA,22182,,
INTL_2b78f8a4-e,UN,"Titan Healthcare, 2612 Yelm Hwy SE",,,,Olympia,WA,98501,,
INTL_3da9420a-b,UN,"Jason Morris MD Inc, 504 W Pueblo Street",,,,Santa Barbara,CA,93105,,
INTL_9390f33f-1,UN,"Twin Health Group, 2525 E Charleston Rd",,,,Mountain View,CA,94043,,
INTL_5c057600-9,UN,"SBK Medical Consulting Inc, 1481 S. King St",,,,Honolulu,HI,96814,,
INTL_95ee7b00-5,UN,"Mark Chung do not use, 40 Aulike St",,,,Kailua,HI,96734,,
INTL_f4849a73-5,UN,"Health Matters Clinic, 5211 W. Adams Blvd.",,,,Los Angeles,CA,90016,,
INTL_685e8898-2,UN,"Crossover - Nearsite - Central, 3021 Gateway Dr.",,,,Irving,TX,75063,,
INTL_672f5f9e-7,UN,"Monarca Health, 340 West St.",,,,Keene,NH,03431,,
INTL_5454e35c-1,UN,"pureHealth DPC, 1105 1st Street East",,,,Polson,MT,59860,,
INTL_e7decc59-2,UN,"Doc At Your Door, 332 W Lee Hwy",,,,Warrenton,VA,20186,,
INTL_7dde9427-d,UN,"DBG Medical, 44489 Town Center Way",,,,Palm Desert,CA,92260,,
INTL_a44fd2c9-e,UN,"Enhanced Body Ivology and Cryogenics, 2196 Main Street",,,,Dunedin,FL,34698,,
INTL_9ac6f050-8,UN,"HBA Internal Medicine, 4024 Park E CT SE",,,,Grand Rapids,MI,49546,,
INTL_8f7a726e-5,UN,"Fareed Clinic, 3455 Plymouth Blvd",,,,Plymouth,MN,55447,,
INTL_8050ffb3-1,UN,"Island Pacific Medical Center, 1441 Kapiolani Blvd",,,,Honolulu,HI,96814,,
INTL_cd901ac8-1,UN,"Utah Spine Medicine, P.C., 5770 South 250 East",,,,Murray,UT,84107,,
INTL_4181c182-a,UN,"Erickson Medical Clinic, LLC, 409 Lincoln Avenue",,,,Clay Center,KS,674322907,,
INTL_cfb78e96-d,UN,"Diamond Health Inc., 8222 Douglas Avenue STE 700",,,,Dallas,TX,75225,,
INTL_ff20a37d-d,UN,"Lantern Health, 390 South French Broad Avenue",,,,Asheville,NC,28801,,
INTL_5e9b937a-b,UN,"T. W. Daniel Medical, 4974 Edenview drive",,,,San Jose,CA,95111-4029,,
INTL_1b0ca91f-4,UN,"Panhandle Primary Care, 36 Ochlocknee Street",,,,Crawfordville,FL,323272368,,
INTL_3a66e31d-3,UN,"Body of Health Direct Primary Care, 401 Keene Street",,,,Columbia,MO,65201,,
INTL_e25bdc0b-0,UN,"Bordofsky, Trautwein, and Rubio, MDs., 515 E. Micheltorena Stree",,,,Santa Barbara,CA,93103,,
INTL_f853a09b-3,UN,"VitaLink Hawaii LLC, 1029 Kapahulu Ave",,,,Honolulu,HI,96816,,
INTL_ae42805e-c,UN,"Arogya Rheumatology PLLC, 1051 Pemberton Hill Rd",,,,Apex,NC,27502,,
INTL_63c1d357-1,UN,"Afrouz Gerayli, MD, Inc., 500 Paseo Camarillo",,,,Camarillo,CA,93010,,
INTL_57e8091b-5,UN,"Vincent Wong, DPM, 728 Pacific Ave",,,,San Francisco,CA,941334457,,
INTL_6802e2d5-4,UN,"Carolina D. Davide, M.D.,Inc., 85-910 Farrington Hwy",,,,Waianae,HI,967922651,,
INTL_ca268299-8,UN,"Heart and Soul Medical PA, 600 W 6th St Ste 455",,,,Fort Worth,TX,76102,,
INTL_5e749dc4-c,UN,"Irish Family Practice, PLLC, 1014 N. Third Street",,,,Marquette,MI,49855,,
INTL_7b132991-9,UN,"Triune Wellness, 1620 Whippoorwill Ln",,,,Bentonville,AR,72713,,
INTL_7e46c7bd-c,UN,"Plume Health, PC, 303 S Broadway",,,,Denver,CO,80209-1809,,
INTL_3bb0d564-f,UN,"Elevated Wellness Medical Center, 5340 East Main Street",,,,Whitehall,OH,43213,,
INTL_ceee7514-4,UN,"Village Primary Care, 21 West Clarke Avenue",,,,Milford,DE,19963,,
INTL_4f6aadda-f,UN,"Restoration Clinic, 17619 State Hwy 58 N.",,,,Decatur,TN,37322,,
INTL_be8421ee-3,UN,"Faith Family Health, PLLC, 14 Academy Street",,,,Burnsville,NC,28714,,
INTL_24a0990d-1,UN,"David A. Jacoby M.D. and Gail T. Jacoby M.D., 1036 Laurel St",,,,San Carlos,CA,94070,,
INTL_4df0788c-d,UN,"Sensa Health ENT, 966 S Western Ave.",,,,Los Angeles,CA,90006,,
INTL_0c1191fa-f,UN,"Promina Health, PC, 1606 Physicians Dr",,,,Wilmington,NC,28401,,
INTL_0ad76a93-9,UN,"Kathryn Saxton, D.O., 887 Oak Grove Avenue",,,,Menlo Park,CA,94025,,
INTL_8d091bc8-6,UN,"Flora Medina-manuel, M.D., 2153 North King St",,,,Honolulu,HI,96819-4560,,
INTL_886e0908-f,UN,"MorningStar Family Health Center, 4 Walter E Foran Bvd",,,,Flemington,NJ,08822,,
INTL_5d7268ca-0,UN,"Bloom Gynecology, 450 Hawkins Run Rd",,,,Midlothian,TX,76065,,
INTL_4ada051f-9,UN,"DaySpring Integrative Wellness, 1 North Street",,,,Bath,ME,04350,,
INTL_2cfa9521-1,UN,"Oregon Naturopathic Clinic, 1132 5th St.",,,,Springfield,OR,97477,,
INTL_e28e1032-1,UN,"Elevated Healthcare, 800 W. Platt St.",,,,Tampa,FL,33606,,
INTL_a16b164a-c,UN,"Episource, LLC., 500 W. 190th Street",,,,Gardena,CA,90248,,
INTL_b9b6b8eb-3,UN,"William A. Martinez M.D., S.C., 1870 W Winchester Rd",,,,Libertyville,IL,60048-5359,,
INTL_23212fc9-8,UN,"Lifelong Weight Loss, 3100 Weslayan St",,,,Houston,TX,77027,,
INTL_d07c6582-7,UN,"Southern California Heart Centers, 506 W Valley Blvd",,,,San Gabriel,CA,91776-3731,,
INTL_11f9b932-6,UN,"Hiroyu Hatano, 3200 Middlefield Road",,,,Palo Alto,CA,94306,,
INTL_3e735655-8,UN,"Maitri Wellness, 65 North Maple Avenue",,,,Ridgewood,NJ,07450,,
INTL_5a7472f8-0,UN,"Integrated Concierge, 862 Brown Switch Rd",,,,Slidell,LA,70458,,
INTL_c52715ba-1,UN,"Grace Health, 96 Ocean Street",,,,South Portland,ME,04106,,
INTL_c0782c62-0,UN,"Foundational Health Care, 72 Washington Street",,,,Taunton,MA,02780,,
INTL_ce5cc1aa-9,UN,"Integral Medicine, 120 1st Ave NW",,,,Issaquah,WA,98027,,
INTL_e549a530-0,UN,"EVEXIA MEDICAL, LLC, 125 W Indiantown Rd",,,,JUPITER,FL,33458,,
INTL_4d8c4b47-a,UN,"Evolved Science Naples, 625 Tamiami Trail North",,,,Naples,FL,34102,,
INTL_4efe98a2-d,UN,"Rejuvenation Medical, PLLC, 2222 E. Meridian Avenue East",,,,Edgewood,WA,98371,,
INTL_35b30ebe-4,UN,"Downtown Drs. Brown, 318 South Mill Street",,,,Lexington,KY,40508-1275,,
INTL_6f74563b-d,UN,"Arthur Jonas, 2365 Lakeview Drive",,,,Beavercreek,OH,45431,,
INTL_a6fd4ffb-5,UN,"Nancy Eklund MD, 8353 SW 124 Street",,,,Miami,FL,33156,,
INTL_14a24573-e,UN,"AB Tech Health Clinic, 10 Genevieve Circle",,,,Asheville,NC,28801,,
INTL_8c2c6303-2,UN,"Age Management Medical Group, 517 Squam Lake Road",,,,Center Sandwich,NH,03227-0284,,
INTL_873f1bb5-0,UN,"Clarity DPC, 8350 N St. Clair Ave",,,,Kansas City,MO,64151,,
INTL_2274530a-4,UN,"Foxhall Internists, PC - Dr. Lawrence Klein, 3301 New Mexico Ave",,,,Washington,DC,20016,,
INTL_1360ab9a-4,UN,"Therapeutic Associates of Maui, LLC, 111 Hana Hwy",,,,Kahului,HI,96732,,
INTL_238071ab-7,UN,"Nathan Alyesh MD Inc, 23622 Calabasas Rd",,,,Calabasas,CA,91302,,
INTL_022035d7-5,UN,"Next Level Primary Care, 7880 Gate Parkway",,,,Jacksonville,FL,32256,,
INTL_01601984-2,UN,"Central Medical Clinic, 330 W Marine Corps Dr",,,,Dededo,GU,969295924,,
INTL_6f151818-4,UN,"First Choice Family Medical Clinic, LLC, 75 Highway 388",,,,Brooksville,MS,39739,,
INTL_fc9c7282-4,UN,"Bluestone Health, 15477 Ventura Blvd",,,,Sherman Oaks,CA,91403,,
INTL_941f2aed-6,UN,"Mesa Family Practice, P.C., 2130A Farmington Avenue",,,,Farmington,NM,87401,,
INTL_87270758-f,UN,"Batool Imtiaz, 6020 West Parker RD",,,,Plano,TX,75093,,
INTL_103eba86-4,UN,"Margo Estrin. M.D., 3189 Danville Blvd.",,,,Alamo,CA,94507,,
INTL_7085f268-7,UN,"Coastal Premier Medical Care, 340 Tamiami Trail N",,,,Naples,FL,34102,,
INTL_2a1b4348-9,UN,"Corey C. Chinn, M.D., LLC, 98-1079 Moanalua Rd",,,,Aiea,HI,96701,,
INTL_fa970c8b-a,UN,"Emerald Coast Heart & AFib, PLLC, 550 W Redstone Ave",,,,Crestview,FL,32536,,
INTL_03a5278d-5,UN,"Interactive Wellness, 401 Burgess Drive",,,,Menlo Park,CA,94025-3408,,
INTL_a9aa4262-3,UN,"Covenant Family Care, PLLC, 10820 Boykin Pl",,,,Matthews,NC,28105,,
INTL_76cce68e-c,UN,"Marieke Heatwole, LLC, 615 E 82nd Ave",,,,ANCHORAGE,AK,99518,,
INTL_67e9edc4-2,UN,"Endocrinology Associates, Inc, 72 W 3rd Ave",,,,Columbus,OH,43201,,
INTL_1d1066e3-9,UN,"Tandem Primary Care, 105 Newsom Street",,,,DURHAM,NC,27704,,
INTL_43ce794b-a,UN,"Hydrangea Family Medicine, LLC, 450 Chauncy Street",,,,Mansfield,MA,02048,,
INTL_adb8a8bd-6,UN,"Deena Neff, MD, 484 Lake Park Ave.",,,,Oakland,CA,94610,,
INTL_5d9c6bf8-5,UN,"Kaylor Family Medicine, 2536 N Stokesberry Place",,,,Meridian,ID,83646,,
INTL_beb52e84-3,UN,"LaRocca Medical, 20 Montchanin Rd.",,,,Greenville,DE,19807,,
INTL_5c0c3ed2-1,UN,"Bluebonnet Diabetes & Endocrinology PLLC, 4613 Bee Cave rd, ST A",,,,Austin,TX,78746,,
INTL_d88da347-7,UN,"Thrive Wellness of Reno, 201 W LIBERTY ST",,,,RENO,NV,89501,,
INTL_a9fdc5c9-4,UN,"Cornerstone Family Healthcare, 24 Quail Drive Suite A",,,,Pryor,OK,74361,,
INTL_7ded40c6-f,UN,"Brain Health Institute, 616 S Catalina Ave",,,,Redondo Beach,CA,90277,,
INTL_d6ff32f1-a,UN,"Internal Medicine of Washington, 6400 Goldsboro Road",,,,Bethesda,MD,20817,,
INTL_23b9e1a9-2,UN,"Drug, Alcohol, Mental Health Counseling & Evaluation Services, I",,,,Honolulu,HI,96825,,
INTL_04143b77-5,UN,"Merritt Pediatrics, 14325 Blanco Rd",,,,SAN ANTONIO,TX,78216,,
INTL_358a8956-5,UN,"Total Wellness Health Care LLC, 139 Executive Circle",,,,Daytona Beach,FL,32114,,
INTL_d6733cdd-2,UN,"Renee L. Sato, MD, LLC, 1380 Lusitana Street",,,,Honolulu,HI,96813,,
INTL_84e0d1ad-d,UN,"Osborne Mental Wellness, 120 Ryan Drive",,,,Rising Sun,MD,21911,,
INTL_f7a23d53-8,UN,"Expand Health, 3441 Cypress Mill Rd",,,,Brunswick,GA,31520,,
INTL_4eb8431d-1,UN,"ELITE INFECTIOUS DISEASE OF NEVADA PLLC, 3280 N. Rainbow",,,,Las Vegas,NV,89108,,
INTL_5bfea254-6,UN,"Seattle Integrative Medicine, 2111 N Northgate Way",,,,Seattle,WA,98133,,
INTL_734ded4a-c,UN,"Beehive Comprehensive Clinic, Inc, 3409 W 12600 South Suite 230",,,,Riverton,UT,84065,,
INTL_96e14fb6-7,UN,"West Valley Dry Eye, 15003 W Bell Rd",,,,Surprise,AZ,85374,,
INTL_29ae7f08-d,UN,"Inspire Family Medicine, 45 Sterling St",,,,West Boylston,MA,01583,,
INTL_72fa837c-0,UN,"Mayflower Retirement Center, Inc., 1620 Mayflower Ct",,,,Winter Park,FL,32792,,
INTL_f25d0c85-5,UN,"Evergreen Geriatrics, LLC, 4004 KRUSE WAY PLACE",,,,LAKE OSWEGO,OR,970358661,,
INTL_f49c8065-8,UN,"Wellness Cube LLC, 9131 Piscataway Road",,,,Clinton,MD,20735,,
INTL_a4b6089c-a,UN,"New Beginnings Pediatrics PLLC, 3708 S Main St",,,,Blacksburg,VA,24060,,
