id,ehr_vendor_id,address,endpoint_connection_type_id,name,description,environment_type_id
a8c80c1f-f9c5-5f11-9d5d-033ccedbe40d,,https://providerapi.advancedmd.com/v1/r4/51119,hl7-fhir-rest,Elko Family Wellness Center,,production
2ddb0810-735a-55d6-a53f-09d957079b6a,,https://providerapi.advancedmd.com/v1/r4/52599,hl7-fhir-rest,Don Handly DC,,production
c97f7f1f-b858-57e4-bc31-89e1344b78b0,,https://providerapi.advancedmd.com/v1/r4/27924,hl7-fhir-rest,Bridgetown Women's Care,,production
eebf11f1-aae9-50d2-910b-0741a4a4b039,,https://providerapi.advancedmd.com/v1/r4/23681,hl7-fhir-rest,Grace Comprehensive Care,,production
7ca7fd1f-fd04-5935-8874-e4617d0d4876,,https://providerapi.advancedmd.com/v1/r4/13833,hl7-fhir-rest,Eastern Shore Development,,production
8a5ba073-e30f-5e5c-846e-43df9ae22c68,,https://providerapi.advancedmd.com/v1/r4/37491,hl7-fhir-rest,Tygart Valley Orthopedics,,production
32c45d61-a883-57e7-9f9f-ec6b6cf0c209,,https://providerapi.advancedmd.com/v1/r4/31411,hl7-fhir-rest,TLA Health Services,,production
717de0f1-56e0-5a61-91b8-1d1cf8886a4c,,https://providerapi.advancedmd.com/v1/r4/55858,hl7-fhir-rest,DARO Health and Wellness Clinic,,production
8709b489-6ba7-5857-ac53-6a38cfab46d0,,https://providerapi.advancedmd.com/v1/r4/7165,hl7-fhir-rest,First Settlement Physical Therapy,,production
89f6d6a6-b7d8-5089-84df-55599094e019,,https://providerapi.advancedmd.com/v1/r4/39484,hl7-fhir-rest,Ann Cook Dialysis Center,,production
00901634-edbb-50b9-b284-f398bf4d1f77,,https://providerapi.advancedmd.com/v1/r4/34459,hl7-fhir-rest,Prolixant Therapeutics LLC,,production
d079e1ca-f027-534b-96ed-bc0b5952ebd3,,https://providerapi.advancedmd.com/v1/r4/46524,hl7-fhir-rest,"Horus Wellness Clinic, LLC",,production
2d0aee7a-c60b-5606-b3e6-68b13f86ca91,,https://providerapi.advancedmd.com/v1/r4/50947,hl7-fhir-rest,Altitude Health,,production
13ff5248-88dd-56a5-a281-181a9c582bec,,https://providerapi.advancedmd.com/v1/r4/46525,hl7-fhir-rest,Lung and Sleep Disorders Center,,production
b662c3c2-03ce-53b1-a04e-b4d36ffd9ca4,,https://providerapi.advancedmd.com/v1/r4/34458,hl7-fhir-rest,Caring Solutions,,production
0dfa97a7-84bd-5922-8cb1-40e5e6a7f18f,,https://providerapi.advancedmd.com/v1/r4/51406,hl7-fhir-rest,"Evolve Wellness STL, LLC",,production
de3670e7-bd9d-59c3-87ec-4da8a4bb2ed2,,https://providerapi.advancedmd.com/v1/r4/25249,hl7-fhir-rest,"Sharmel Kasten, D.O. PC",,production
1c52ed65-3316-5b89-accb-5884a35f631a,,https://providerapi.advancedmd.com/v1/r4/45617,hl7-fhir-rest,CT-MRI OF  SOUTH   FLORIDA  LLC,,production
4574b518-f290-5125-9715-1df5e9978cf8,,https://providerapi.advancedmd.com/v1/r4/28526,hl7-fhir-rest,YDB Inc,,production
729cd66e-439e-56a0-be80-a6a4a27be4da,,https://providerapi.advancedmd.com/v1/r4/45740,hl7-fhir-rest,Health Equity Alliance,,production
36c80e1b-03d6-5cfd-ac68-a78ece27be1f,,https://providerapi.advancedmd.com/v1/r4/43125,hl7-fhir-rest,"Tropicana Manufacturing Company, Inc.",,production
196766a2-0f2f-5dda-b479-df08461ced8f,,https://providerapi.advancedmd.com/v1/r4/33998,hl7-fhir-rest,"Rejuvinix, LLC",,production
91e5932f-907d-5ec2-8aae-057a3274cf02,,https://providerapi.advancedmd.com/v1/r4/44961,hl7-fhir-rest,Clinica Medica Salve,,production
030a0217-2594-59d8-8dae-4c9cf463b5a3,,https://providerapi.advancedmd.com/v1/r4/51182,hl7-fhir-rest,First Capital Recovery and Counseling LLC,,production
09c702c3-a6e7-5ad7-a0a6-694836473a66,,https://providerapi.advancedmd.com/v1/r4/44836,hl7-fhir-rest,Saint Clare's Community Health Center,,production
7ab15262-c8dd-594e-8b4d-eb86f62ad94f,,https://providerapi.advancedmd.com/v1/r4/28710,hl7-fhir-rest,Royal Suntomed Med. Grp.,,production
d1abfbf9-973d-5cb9-bf62-9562f22c284b,,https://providerapi.advancedmd.com/v1/r4/53915,hl7-fhir-rest,Lifetime Solutions Agency LLC,,production
15b7b426-e5b0-5fb0-8ce5-3dbae2a33e33,,https://providerapi.advancedmd.com/v1/r4/45421,hl7-fhir-rest,Linmed Behavioral Health,,production
da79e21a-cc9d-5011-a1b5-f3c4eabb7449,,https://providerapi.advancedmd.com/v1/r4/40021,hl7-fhir-rest,Anchorage Foot and Ankle Clinic,,production
21eeffe9-4cab-58ae-b04a-6eb076337b93,,https://providerapi.advancedmd.com/v1/r4/53914,hl7-fhir-rest,Morgan Medical Practice PLLC,,production
9cfd833e-57b2-53d3-98b5-fb393f2b65e5,,https://providerapi.advancedmd.com/v1/r4/51183,hl7-fhir-rest,Prima Medical Care,,production
09e24681-2540-5953-977f-6ec738bcd621,,https://providerapi.advancedmd.com/v1/r4/20529,hl7-fhir-rest,Restore Hormonal Vitality and Wellness,,production
6e496c97-f781-5b0a-9f37-2662074a1aae,,https://providerapi.advancedmd.com/v1/r4/9315,hl7-fhir-rest,Jolanta Zelaznicka M.D.,,production
a3bb9c3f-2113-578c-a526-6fc076032562,,https://providerapi.advancedmd.com/v1/r4/37042,hl7-fhir-rest,HERITAGE SURGICAL GROUP,,production
92dde404-5d42-5b85-8679-96e88f65d3ec,,https://providerapi.advancedmd.com/v1/r4/11292,hl7-fhir-rest,iPediatrics,,production
da71282a-97c1-5ddf-823a-24a04d80528d,,https://providerapi.advancedmd.com/v1/r4/54678,hl7-fhir-rest,Connections Therapy Group LLC,,production
1abaf7a0-d286-5df1-b9d0-1d9404805389,,https://providerapi.advancedmd.com/v1/r4/45069,hl7-fhir-rest,Limberg Eye Surgery,,production
fed0b246-7eb5-5aa2-8631-fe3a6ed9b6b2,,https://providerapi.advancedmd.com/v1/r4/438,hl7-fhir-rest,RCM Master Client Record,,production
641a8f78-c8a7-5f0f-ac2c-dbc06c23374e,,https://providerapi.advancedmd.com/v1/r4/31626,hl7-fhir-rest,Frisco Mental Health Services,,production
cd9bad0a-c9a4-58c6-8b0a-07db8e7c8001,,https://providerapi.advancedmd.com/v1/r4/34594,hl7-fhir-rest,Fred and Clara Eckert Foundation for Children,,production
eb9d166f-4bbb-5ea5-bf80-4b9aa8c70180,,https://providerapi.advancedmd.com/v1/r4/34226,hl7-fhir-rest,"Daya Mental Health and Wellness, PLLC",,production
fc9b5979-5854-51b1-9e11-c06d8f460da4,,https://providerapi.advancedmd.com/v1/r4/47091,hl7-fhir-rest,"Kahlil A. Shillingford M.D., P.A.",,production
eb40b50f-98c4-5a9d-9f67-24f2d93e79bb,,https://providerapi.advancedmd.com/v1/r4/45806,hl7-fhir-rest,Ability Chiropractic,,production
0b4b1305-4f76-5d59-9b5f-072e259bc565,,https://providerapi.advancedmd.com/v1/r4/55200,hl7-fhir-rest,"D'Souza & Associates, Inc",,production
cd498332-56c0-5fff-b0e8-0335a1dc7a1c,,https://providerapi.advancedmd.com/v1/r4/41146,hl7-fhir-rest,Pearland Children's Center,,production
04a539c4-1d54-5607-ac5d-541255641062,,https://providerapi.advancedmd.com/v1/r4/50757,hl7-fhir-rest,KenKaizen Wellness,,production
ca36e839-59dd-59dc-9732-c9ac2ae16276,,https://providerapi.advancedmd.com/v1/r4/56132,hl7-fhir-rest,Idaho Pep LLC,,production
3354a9c7-53da-53b7-8de6-c2550dce7667,,https://providerapi.advancedmd.com/v1/r4/38067,hl7-fhir-rest,"Family NP Healthcare Services, P.C.",,production
6ae76bfd-3eaa-5578-887c-bc4000f508b5,,https://providerapi.advancedmd.com/v1/r4/1823,hl7-fhir-rest,Page Management Associates,,production
5cf9fcae-fb9b-5791-b6bb-2731a5b3289e,,https://providerapi.advancedmd.com/v1/r4/56064,hl7-fhir-rest,Fallor Clinic,,production
9bb6d261-206b-520a-8d2f-d64c3f45f496,,https://providerapi.advancedmd.com/v1/r4/50601,hl7-fhir-rest,Magnus Veterans Foundation,,production
c8a146f7-5e98-5958-8038-a0a86b6e5de3,,https://providerapi.advancedmd.com/v1/r4/35708,hl7-fhir-rest,Mobile FNP JRJohnson PLLC,,production
a4d7d5ff-c588-524a-8923-21102cf0c1a9,,https://providerapi.advancedmd.com/v1/r4/14818,hl7-fhir-rest,Cape Atlantic Internal Medicine,,production
3277f508-651b-55f6-9a26-f9e480085baa,,https://providerapi.advancedmd.com/v1/r4/47722,hl7-fhir-rest,Okc Psychiatric Services,,production
d6c81e9d-94be-5a85-b274-4046f74d9f87,,https://providerapi.advancedmd.com/v1/r4/10447,hl7-fhir-rest,Innocent Anya M.D.,,production
38518e5d-1e1a-52fb-91f2-bd4e99fcbd2d,,https://providerapi.advancedmd.com/v1/r4/50249,hl7-fhir-rest,Upward Path LLC,,production
e03cfef4-ae97-5692-b134-4e9977e9744f,,https://providerapi.advancedmd.com/v1/r4/32932,hl7-fhir-rest,"North Point Orthopedics, LLC",,production
5024bc27-2bad-51e1-a251-2323a333cdb6,,https://providerapi.advancedmd.com/v1/r4/41458,hl7-fhir-rest,Cancer Survivor Health Network dba Survivor Healthcare,,production
619c2c97-8012-5dbc-aa9b-a20d72cd3269,,https://providerapi.advancedmd.com/v1/r4/11906,hl7-fhir-rest,Visiting Doctors P.C.,,production
78d79aac-a6c2-5e9a-813a-6324465e269e,,https://providerapi.advancedmd.com/v1/r4/33296,hl7-fhir-rest,NBI  (Encounter Account),,production
1b32b0f1-f3b1-5fab-9fa6-4d46ac0c9e47,,https://providerapi.advancedmd.com/v1/r4/39839,hl7-fhir-rest,A Clean Start llc,,production
51f17c82-e10e-5eff-9db4-fa7d9485b51a,,https://providerapi.advancedmd.com/v1/r4/35583,hl7-fhir-rest,Rowland Chiropractic,,production
4af33db0-325e-5879-8353-fad27bcb5d1f,,https://providerapi.advancedmd.com/v1/r4/36054,hl7-fhir-rest,ProMedicaPartners,,production
ab53c68a-7a26-5cac-8946-a3aaa88aa7a2,,https://providerapi.advancedmd.com/v1/r4/30183,hl7-fhir-rest,"Nathan March, MD.",,production
c2d5d203-9e5e-5ee2-923c-9f23364d5de5,,https://providerapi.advancedmd.com/v1/r4/22244,hl7-fhir-rest,Sieveking Plastic Surgery,,production
53f40fb0-7a0f-5d45-8cd2-a07c1e35cf7d,,https://providerapi.advancedmd.com/v1/r4/24421,hl7-fhir-rest,"Dr. Yvonne Scott, OB/GYN. P.C.",,production
cdcd8f11-61e1-59a0-9a12-fe61c65d7327,,https://providerapi.advancedmd.com/v1/r4/25961,hl7-fhir-rest,J&J Psychiatric Associates LLP dba Greater Austin Psychiatry & Wellness,,production
cbec5914-68e4-58fc-abfb-206bf9dc9da3,,https://providerapi.advancedmd.com/v1/r4/56043,hl7-fhir-rest,"Level Up, LLC",,production
0e6ec0c8-31d3-59ea-95a0-a45d2411c602,,https://providerapi.advancedmd.com/v1/r4/50771,hl7-fhir-rest,Clinica Hispana El Redentor,,production
44d9d444-c51a-5047-8ae9-30e85ad7bb99,,https://providerapi.advancedmd.com/v1/r4/24069,hl7-fhir-rest,Bernard Kirzner MD,,production
40b3f79b-e4b9-55e2-b3ed-e5b53dffe1f4,,https://providerapi.advancedmd.com/v1/r4/54983,hl7-fhir-rest,Healing Hope Suboxone Addiction Recovery & Psychiatry,,production
7dd133ed-3c1d-56d0-b228-e5fb40b01936,,https://providerapi.advancedmd.com/v1/r4/29650,hl7-fhir-rest,Whole Health PLLC,,production
90bca997-2b67-5f95-982f-d353bec9cf64,,https://providerapi.advancedmd.com/v1/r4/42304,hl7-fhir-rest,Whole Psychiatry & Brain Recovery Center,,production
94d9b021-4366-5a60-9be6-5f64139c4f27,,https://providerapi.advancedmd.com/v1/r4/55227,hl7-fhir-rest,Ruston Rheumatology,,production
25bbaba3-1238-55cf-8d6d-5d307098012a,,https://providerapi.advancedmd.com/v1/r4/53442,hl7-fhir-rest,Payne Nursing Services,,production
a591970a-0ad5-59f4-b7a4-13b46fd1554a,,https://providerapi.advancedmd.com/v1/r4/54982,hl7-fhir-rest,Stewart Psychiatry,,production
cdafe7b9-9ada-5f07-81b5-241fb2b1635b,,https://providerapi.advancedmd.com/v1/r4/49359,hl7-fhir-rest,Serene Health & Wellness,,production
99bc35b1-f134-56ae-83b4-e44538dbfd16,,https://providerapi.advancedmd.com/v1/r4/39439,hl7-fhir-rest,Grunberger Diabetes Institute,,production
591a998a-1790-510a-8842-50143ff9d228,,https://providerapi.advancedmd.com/v1/r4/48721,hl7-fhir-rest,Fast Comprehensive Care,,production
eb00d28f-dcbb-5a9b-92fd-a75ea7b3dabb,,https://providerapi.advancedmd.com/v1/r4/38978,hl7-fhir-rest,Veridian Partners (Medical Billing Associates),,production
f7426e03-75e0-5b66-b010-a03fdccdbb29,,https://providerapi.advancedmd.com/v1/r4/43198,hl7-fhir-rest,Mountain States Pulmonary & Critical Care,,production
fe79b36d-029e-573c-8024-977e6ef9bfcd,,https://providerapi.advancedmd.com/v1/r4/34200,hl7-fhir-rest,"Mendoza, MD Ruben",,production
bdb3aa48-5b72-596f-bf51-a0fd8bf6aebb,,https://providerapi.advancedmd.com/v1/r4/45550,hl7-fhir-rest,Achieving Balance Chiropractic,,production
8fc3baed-bbea-5d14-ab9e-e1174e6565d2,,https://providerapi.advancedmd.com/v1/r4/52296,hl7-fhir-rest,NexMed,,production
0aea3b78-9e44-57a6-abf8-04e36f82aa63,,https://providerapi.advancedmd.com/v1/r4/8723,hl7-fhir-rest,Etzl Chiropractic,,production
4250e343-8e99-5351-88c2-8d91eb8663e5,,https://providerapi.advancedmd.com/v1/r4/53865,hl7-fhir-rest,Tuscaloosa Police Behavioral Intervention,,production
7b4f5157-5114-5a53-a7e6-5a9a8c59e393,,https://providerapi.advancedmd.com/v1/r4/34649,hl7-fhir-rest,The Opportunity Alliance,,production
1e8c714d-21e5-512b-b55f-51447c125b94,,https://providerapi.advancedmd.com/v1/r4/27998,hl7-fhir-rest,Amos Counseling,,production
7822ec69-14c0-591c-8306-cdd7ad272191,,https://providerapi.advancedmd.com/v1/r4/15959,hl7-fhir-rest,Hypertension & Kidney Center of St Louis,,production
f767bd3c-3396-5de8-9a43-65200a439405,,https://providerapi.advancedmd.com/v1/r4/50836,hl7-fhir-rest,TruCare Health Clinic,,production
779d8470-80c9-5e76-8150-78de53d584e2,,https://providerapi.advancedmd.com/v1/r4/54793,hl7-fhir-rest,Nirvana Behavioral Health Services LLC,,production
9ea02a83-58dc-5b97-a01c-1b5e3972d136,,https://providerapi.advancedmd.com/v1/r4/28456,hl7-fhir-rest,Dr. William Rahal,,production
af8f0fe4-b7cf-528a-9898-dce53bf3a1b5,,https://providerapi.advancedmd.com/v1/r4/52644,hl7-fhir-rest,Elevating Minds Wellness Center,,production
a3f1fa3e-3fea-52c9-9539-3122b3ebe8a5,,https://providerapi.advancedmd.com/v1/r4/54021,hl7-fhir-rest,Heartland Family Clinic LLC,,production
fb57713c-b2f9-5b33-b37c-4d311fb0f05a,,https://providerapi.advancedmd.com/v1/r4/29841,hl7-fhir-rest,Valcourt Behavioral,,production
d406aa7c-7e96-5f75-8d6a-64f252811c37,,https://providerapi.advancedmd.com/v1/r4/54176,hl7-fhir-rest,"William H. Sessions, MD",,production
74a97d9c-c719-5bc9-8225-99124618c7ce,,https://providerapi.advancedmd.com/v1/r4/5083,hl7-fhir-rest,McLaren Central Michigan / Joyce Shafer,,production
a06e1132-a905-59e4-9235-3fc3cf41200f,,https://providerapi.advancedmd.com/v1/r4/5157,hl7-fhir-rest,"Nidhi Mehrotra, MD",,production
ff81226b-7675-53f0-bd16-e419da50579b,,https://providerapi.advancedmd.com/v1/r4/46454,hl7-fhir-rest,Balanced Mental Wellness,,production
d94ff7f1-7901-5708-af61-aca06bc991de,,https://providerapi.advancedmd.com/v1/r4/50960,hl7-fhir-rest,Lincoln Reimbursement Solutions,,production
23930ada-ac9c-5b80-8776-14d1a317549d,,https://providerapi.advancedmd.com/v1/r4/54177,hl7-fhir-rest,Christian Family Solutions,,production
8b4e60bb-0ed7-5f94-9f86-fcde625a3603,,https://providerapi.advancedmd.com/v1/r4/52712,hl7-fhir-rest,"Merced VC, PC",,production
75387d80-8344-525c-85ee-b80607e39be2,,https://providerapi.advancedmd.com/v1/r4/40583,hl7-fhir-rest,ALS Medical Group,,production
65f9c31b-15b8-503a-8dcc-b9c7c18ed9c8,,https://providerapi.advancedmd.com/v1/r4/31129,hl7-fhir-rest,Skull Valley Healthcare,,production
2228eb04-9ca4-5e5d-8b20-7529913e26f1,,https://providerapi.advancedmd.com/v1/r4/12403,hl7-fhir-rest,"Dr. Wenner, M.D.",,production
24fa66d3-019a-5566-92f5-06c978556c77,,https://providerapi.advancedmd.com/v1/r4/23115,hl7-fhir-rest,Michael J Oros MD MBA LTD,,production
b2048aed-8da3-57e6-bc6a-f223773e347d,,https://providerapi.advancedmd.com/v1/r4/45279,hl7-fhir-rest,Physician Specialty Billing -Rhythm,,production
a3295d35-a31a-5c68-a0ae-777dc4c3bae4,,https://providerapi.advancedmd.com/v1/r4/34037,hl7-fhir-rest,"Ally Integrated Healthcare, LLC",,production
6b49329f-453d-526b-897a-9a87f454e44a,,https://providerapi.advancedmd.com/v1/r4/32705,hl7-fhir-rest,"Garden City Urgent Care, PLLC",,production
ec3d3aad-8f9d-5351-88da-57d0afc368d3,,https://providerapi.advancedmd.com/v1/r4/25626,hl7-fhir-rest,"A New Start, LLC",,production
2f226ff3-b184-50db-9f4b-760e329e4d00,,https://providerapi.advancedmd.com/v1/r4/27854,hl7-fhir-rest,Fort Neuro,,production
11afaaf0-f42e-5c74-8567-7e43478d8d3d,,https://providerapi.advancedmd.com/v1/r4/34785,hl7-fhir-rest,Greatland Clinical Associates,,production
27b66406-cce7-5dc9-a1f5-9eea185dcb4d,,https://providerapi.advancedmd.com/v1/r4/26443,hl7-fhir-rest,Hand Surgery Specialists of Nevada,,production
4ade4e09-3c2a-533d-a50c-7d6a8cd0842a,,https://providerapi.advancedmd.com/v1/r4/56323,hl7-fhir-rest,Radiology Associates,,production
cedfcb43-d85d-5c2d-897f-cd231c77fc1e,,https://providerapi.advancedmd.com/v1/r4/53091,hl7-fhir-rest,Vibrant Integrative Psychiatry,,production
5672eb29-3f27-52ac-b5d2-a63e12e1335d,,https://providerapi.advancedmd.com/v1/r4/53723,hl7-fhir-rest,Joyful Minds Psychiatry,,production
0bcc95d6-5d2a-540f-860b-302f36ba3770,,https://providerapi.advancedmd.com/v1/r4/18170,hl7-fhir-rest,South Arkansas Foot and Ankle Clinic,,production
78c0dcdf-fcf2-5bf7-b5d6-5d0c9d9eb254,,https://providerapi.advancedmd.com/v1/r4/29282,hl7-fhir-rest,"Mark A Murfin, MD",,production
9bd40eb8-b700-54bd-b306-29323dc523b7,,https://providerapi.advancedmd.com/v1/r4/56275,hl7-fhir-rest,McGowan Spinal Rehabilitation Center PA,,production
b0ba263d-df67-5591-9ce7-d5ed5c6332b3,,https://providerapi.advancedmd.com/v1/r4/53722,hl7-fhir-rest,People's Choice Urgent Care,,production
e537ba19-cd8e-572d-a06d-23d42b8551bc,,https://providerapi.advancedmd.com/v1/r4/28870,hl7-fhir-rest,"Dr. Spence D. Harper, PC",,production
8a8166b6-da17-545e-9e37-eb54712d89fe,,https://providerapi.advancedmd.com/v1/r4/2461,hl7-fhir-rest,"Guballa, Nerissa  MD",,production
3417fd44-d04e-5b64-9a1d-cc7ede69b22d,,https://providerapi.advancedmd.com/v1/r4/35006,hl7-fhir-rest,Balance Behavioral Health,,production
0cab096e-b2de-5ac1-80be-cc4d8d3d01f3,,https://providerapi.advancedmd.com/v1/r4/15301,hl7-fhir-rest,"Harwinder Singh, MD",,production
03a42b45-0670-5726-a18d-b48bae86d28e,,https://providerapi.advancedmd.com/v1/r4/54918,hl7-fhir-rest,R.O.C. Health and Wellness Center,,production
dab7fef5-d055-5fe7-9a7f-b9cf92eab3f9,,https://providerapi.advancedmd.com/v1/r4/49527,hl7-fhir-rest,Orthopedic Surgeon Office,,production
f15a9be6-7b4d-5e82-a0d7-1fb2550749f4,,https://providerapi.advancedmd.com/v1/r4/18538,hl7-fhir-rest,Main Street Medical,,production
e295e33c-dfd4-53e4-90d8-66bea0a2631a,,https://providerapi.advancedmd.com/v1/r4/33087,hl7-fhir-rest,East Alabama Apothecary,,production
ffa80d8e-97f5-592e-bd15-69c51088478c,,https://providerapi.advancedmd.com/v1/r4/51933,hl7-fhir-rest,Square One GJM,,production
ce6986b0-896f-5593-b329-83e35901124b,,https://providerapi.advancedmd.com/v1/r4/51864,hl7-fhir-rest,Zenith Behavioral Health & Wellness,,production
5028866a-3cdf-5237-a9d5-42b2f93069fa,,https://providerapi.advancedmd.com/v1/r4/4408,hl7-fhir-rest,TMJ Therapy Inc.,,production
98b2d914-c875-5ba9-8db6-4d21c9106ca0,,https://providerapi.advancedmd.com/v1/r4/15098,hl7-fhir-rest,"Dominion Cardiovascular Specialists, PLLC",,production
dd5e3be2-f77b-5c78-90d6-74ead0ce1251,,https://providerapi.advancedmd.com/v1/r4/40890,hl7-fhir-rest,"CTAdvising, LLC",,production
3d49ce44-3d89-5865-b396-203e36628048,,https://providerapi.advancedmd.com/v1/r4/38215,hl7-fhir-rest,RSAT Professional Corporation,,production
79bbead1-52a6-59fa-b97d-426a407712d4,,https://providerapi.advancedmd.com/v1/r4/50525,hl7-fhir-rest,Desert Platinum Healthcare Inc,,production
e7c97977-5b1e-513a-b584-79d99d60f00f,,https://providerapi.advancedmd.com/v1/r4/50472,hl7-fhir-rest,The Free Medical Clinic of America DBA Kim Health Center,,production
1ad69614-7f7f-51cc-8401-e53f3c22af73,,https://providerapi.advancedmd.com/v1/r4/47406,hl7-fhir-rest,Central Washington Administrative Support LLC DBA Joy Psychiatric Services,,production
808be5c0-d4fc-57af-9c6f-5990b6de7418,,https://providerapi.advancedmd.com/v1/r4/51865,hl7-fhir-rest,Outpatient Recovery Center & Associates dba ORCA,,production
6173e32b-375f-5b93-a837-924bf7791044,,https://providerapi.advancedmd.com/v1/r4/44734,hl7-fhir-rest,Athens Pregnancy Center,,production
92687470-72b0-522d-b5f9-86f5399f1968,,https://providerapi.advancedmd.com/v1/r4/15234,hl7-fhir-rest,Shih Medical Services Inc.,,production
7d625e0f-4cb7-5522-ac29-3cfb1dfa0e29,,https://providerapi.advancedmd.com/v1/r4/55388,hl7-fhir-rest,"Ethos Clinic, Inc.",,production
5a32ac5b-ca69-5b9d-aea1-75f64f1f3f5d,,https://providerapi.advancedmd.com/v1/r4/21490,hl7-fhir-rest,Specialists In Pain Care,,production
6cb300c3-7298-5c08-a549-461706cbbf89,,https://providerapi.advancedmd.com/v1/r4/22147,hl7-fhir-rest,Justin Family Medical,,production
d4fc2108-8521-5367-9184-5448a0a9fc92,,https://providerapi.advancedmd.com/v1/r4/48953,hl7-fhir-rest,"Unbound Minds, PLLC",,production
88c4b72c-d138-5d42-961a-e718f7db4d15,,https://providerapi.advancedmd.com/v1/r4/53308,hl7-fhir-rest,Weir Orthopaedics,,production
86bef231-c254-5c05-aa60-64ac8422320d,,https://providerapi.advancedmd.com/v1/r4/41199,hl7-fhir-rest,Lenox Hill Surgeons,,production
31c58056-c382-5369-a777-45376dbe85bd,,https://providerapi.advancedmd.com/v1/r4/26807,hl7-fhir-rest,NYBG,,production
a61589a6-4b8f-5739-9f7d-8f8dffd97686,,https://providerapi.advancedmd.com/v1/r4/35065,hl7-fhir-rest,CA Medical Billing,,production
7a9122db-8204-597e-9c25-b9fce102957a,,https://providerapi.advancedmd.com/v1/r4/55389,hl7-fhir-rest,First Priority Clinic PLLC,,production
66f594c2-16d1-5139-92de-a502602268eb,,https://providerapi.advancedmd.com/v1/r4/35680,hl7-fhir-rest,"Northern Neurosurgery and Spine, PLC",,production
051c44b8-1753-52cc-81f6-56ae5215ba85,,https://providerapi.advancedmd.com/v1/r4/283,hl7-fhir-rest,"Cara Speier, DO",,production
161eaf00-7363-5140-89e3-d118388d90ff,,https://providerapi.advancedmd.com/v1/r4/31925,hl7-fhir-rest,PACT RCM LLC,,production
a1e5c94c-23b0-5ffe-86cc-53e283d6cf36,,https://providerapi.advancedmd.com/v1/r4/53309,hl7-fhir-rest,Amen Clinics,,production
06b557c0-e45a-5420-a3fc-be7a0ccad40e,,https://providerapi.advancedmd.com/v1/r4/51443,hl7-fhir-rest,California Endocrine Center.,,production
fdbb0978-c852-5b1a-806b-cbee450f8e66,,https://providerapi.advancedmd.com/v1/r4/32278,hl7-fhir-rest,Alberto Rivera MD,,production
70ff3a0a-3c9b-5d47-9411-c19b7680a3c9,,https://providerapi.advancedmd.com/v1/r4/29823,hl7-fhir-rest,Havasu Regional Medical Center,,production
819e1cce-13d9-515c-90bf-43e6e39ff63b,,https://providerapi.advancedmd.com/v1/r4/52626,hl7-fhir-rest,Esperanza Behavioral Health Services PLLC,,production
cb18a578-b17d-552d-b8ab-b528ca9cb16b,,https://providerapi.advancedmd.com/v1/r4/208,hl7-fhir-rest,"Tolboe Foot & Ankle, Inc",,production
1b034810-dbf0-5721-bdc7-6e35507db024,,https://providerapi.advancedmd.com/v1/r4/39372,hl7-fhir-rest,Virginia Nephrology Group LLP,,production
8a507387-5b1b-5f30-a091-c5a3c38be818,,https://providerapi.advancedmd.com/v1/r4/46385,hl7-fhir-rest,Norman E Alessi MD PLC,,production
f23db640-aa58-5720-b23c-375db3d9f870,,https://providerapi.advancedmd.com/v1/r4/28563,hl7-fhir-rest,Deniel Foot and Ankle Center,,production
7b91caf3-93b7-5dcd-a33f-968f05712a49,,https://providerapi.advancedmd.com/v1/r4/43160,hl7-fhir-rest,Riverview Services LLC,,production
90805667-4943-5eaa-a9d6-63ee759b996b,,https://providerapi.advancedmd.com/v1/r4/43784,hl7-fhir-rest,The Franz Center P.A,,production
28823f86-3f79-5fa8-890c-7d0427c86fab,,https://providerapi.advancedmd.com/v1/r4/5722,hl7-fhir-rest,Garden City Sleep Center,,production
68fb817f-298d-55c9-bc43-d3fd5948fc22,,https://providerapi.advancedmd.com/v1/r4/8420,hl7-fhir-rest,Brookhaven Anesthesia And Pain Mgmt,,production
7a387e26-b2fc-57e3-b5a8-40b179ec18f3,,https://providerapi.advancedmd.com/v1/r4/51515,hl7-fhir-rest,"Derek Terrell, PMHNP-BC",,production
01750937-8413-550b-9f45-5b69bd58ca39,,https://providerapi.advancedmd.com/v1/r4/28435,hl7-fhir-rest,"Bryan T McConnell, D.O., N.D.",,production
cd355ae4-d96a-594f-b38c-4af191b87c6e,,https://providerapi.advancedmd.com/v1/r4/45653,hl7-fhir-rest,Absolute Balance Chiropractic,,production
2165928e-d7fd-53b0-b091-5c2bf1c15500,,https://providerapi.advancedmd.com/v1/r4/54042,hl7-fhir-rest,Zwell,,production
ca4e08df-a05c-5859-94a5-eed6a6d85e03,,https://providerapi.advancedmd.com/v1/r4/39373,hl7-fhir-rest,Hand in Hand Comprehensive Therapy Specialists,,production
93d03c2f-22d5-509c-a0c6-62f60884111a,,https://providerapi.advancedmd.com/v1/r4/52770,hl7-fhir-rest,Higher Ground Health Care,,production
499b2e29-5ac8-55b7-8126-135cfac7e82e,,https://providerapi.advancedmd.com/v1/r4/414,hl7-fhir-rest,Family Practice at Peachtree-Dunwoody,,production
7e1e79f5-c866-531c-915c-62bd3ba0b915,,https://providerapi.advancedmd.com/v1/r4/25644,hl7-fhir-rest,Healing Voice Center,,production
ae185d04-739d-5a03-ad70-62c323bc30da,,https://providerapi.advancedmd.com/v1/r4/28699,hl7-fhir-rest,NARRC - Northeast Arkansas Regional Recovery Center*,,production
