endpoint_instance_id,endpoint_instance_original_id,payload_type_id,mime_type_id,system,sequence
ba71c8c3-b865-5ff9-8a1f-ba3490d09316,endpoint-ac-7292,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ef4d8dc2-5b75-5cf6-b019-4ad263fee29b,endpoint-ac-6529,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
75b821ef-a1ac-595d-8663-4f5bab5e49fd,endpoint-ac-5610,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
73a444e3-07eb-5f61-a34b-a08e0acd7ca2,endpoint-ac-4778,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ecbbcaea-4c8f-55fb-a14f-24111f9579ee,endpoint-ac-5169,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
26278ee8-736a-5061-9ed8-5f07525dfa08,endpoint-ac-4152,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
dd6c0d2a-81a4-5c09-8b21-e0f816f962f5,endpoint-ac-4851,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
d3c6bd14-b6a4-5dfc-b30e-bce67acfc86a,endpoint-ac-4914,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
89d67c3c-cde4-5107-8fad-a1ecc466ef3a,endpoint-ac-7791,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
930f3b73-3a10-5a11-ab18-d063ba6dc609,endpoint-ac-533,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
9516ea32-214f-5965-b30f-eba95df3a15b,endpoint-ac-6246,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
3a7b3fba-090d-5318-a92d-fbbe1466ee49,endpoint-ac-1079,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
4058f537-f7cc-5423-b918-819b2912cf87,endpoint-ac-7683,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
9c134f8c-8aca-580e-b369-a3a545f9e27e,endpoint-ac-7729,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
8e58ee12-fd44-5159-b3ed-d6ebd93a22d5,endpoint-ac-1612,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
cf91cd70-ca27-53bd-aedf-e78169af1f3b,endpoint-ac-6587,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
f0a67ab9-a676-51b3-809a-c9ad14440bd9,endpoint-ac-5201,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1335e723-9632-5fa9-864e-3716d91ffb29,endpoint-ac-84,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ad569e01-a83a-5749-b278-91e7a51ecc32,endpoint-ac-8063,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
8bb9fbb3-7704-518d-84b7-3276221799d4,endpoint-ac-1868,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
b096bcd4-13b5-5212-a514-14b4669bd173,endpoint-ac-5128,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
577f6906-5593-552d-bf52-b12bd26e021a,endpoint-ac-7400,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
08fcadda-ae7d-5c15-97d5-087847508913,endpoint-ac-2252,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
10c3710e-b604-51f3-8b22-691bc8f5721e,endpoint-ac-7617,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
63e99469-9212-55c5-9dd3-6fbef12ad191,endpoint-AC-4484,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
fb216b96-c3e4-52cc-947d-fe57c6c1d093,endpoint-ac-2679,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
90f2618e-1877-5e19-8c23-49b036e314e8,endpoint-ac-7882,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
638e6eab-7c6b-54a2-bfda-a6e82122b8eb,endpoint-ac-909,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
adbb2d3b-fa8b-51dd-ba94-98bd45a1582a,endpoint-ac-2696,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
14e02d34-78f9-5d69-9595-80e7549f0987,endpoint-ac-3316,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
126dc9ba-088c-52e1-9498-9ca9fe37d27d,endpoint-ac-7355,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
a6475377-37e4-5c4b-831a-4173e2d77b48,endpoint-ac-5692,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
6844bf8f-4646-58e1-90f6-87ecb3279cc0,endpoint-ac-5942,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
7e51ce3a-c886-543c-86e5-71773df54ea0,endpoint-ac-6397,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
80503e4f-9554-598d-9a83-1337db7087cb,endpoint-ac-4200,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
44a7b154-69e1-5e90-ac90-c1019edf9fe6,endpoint-ac-5104,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
528ab3f4-d387-5710-84d5-7103a30d06ca,endpoint-ac-7139,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e7e733c3-aafc-5ff5-83a1-a3d685f20db6,endpoint-ac-6728,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c7ff816b-2a3c-5f6f-8599-d979e26b0d75,endpoint-ac-5807,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
a393e0a1-5bcf-5616-9c3a-bc23b32ded5e,endpoint-ac-4345,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1c84d9b3-0b10-5e07-9974-cc05a1728c3f,endpoint-ac-4979,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
f14a4ad7-6b54-58d2-97d8-744a27a3be90,endpoint-ac-8059,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
9fe17b4c-a13a-5e79-8eda-f5ae1ae03f7e,endpoint-ac-5391,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
8d4b5192-7ebd-5572-a68f-f327609fe38e,endpoint-ac-4996,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
f9ff7d5c-75fa-5820-b7bf-bd4b931fb460,endpoint-ac-5057,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
79fd0c1d-fccb-5a5e-92ae-93022551d88a,endpoint-ac-6381,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c3439971-5477-50ab-8680-90c7f9319bac,endpoint-ac-7969,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
4c358f4e-9a32-5e0d-926b-00e428524314,endpoint-ac-3183,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e7460b8d-8b2e-5c9c-89ca-2dc5b9cee889,endpoint-ac-7986,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
5012e780-ebaf-5e51-89f8-79fd50904c7c,endpoint-ac-4703,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
971651b8-0a79-522e-a80d-6b80730a299b,endpoint-ac-7601,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e8ebd89a-f55a-57f4-b488-a387c68447d7,endpoint-ac-6010,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
5ad414e3-e420-5d08-ac16-e02fc674f398,endpoint-ac-1385,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
d2b8d7cb-5ad2-5778-91d1-8c679f41f5d7,endpoint-ac-7314,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
09cd9e97-5498-596b-8279-a5bf83965b8d,endpoint-ac-5903,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
4ab019db-d4d1-5cb9-af09-4339ec4cfa13,endpoint-ac-5145,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
328ab919-00ea-555e-be60-4afadd4388e5,endpoint-ac-3838,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
372cad09-bbd3-5571-b4e1-5956a62e8d08,endpoint-ac-7528,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
33e1022d-1163-5753-8612-8c5c17d32bd2,endpoint-ac-8215,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
b19baacc-780d-53f1-880c-3fcea552bd26,endpoint-ac-5427,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
2976a2b9-548d-5ac3-bff8-ada66cb11564,endpoint-ac-5077,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e822066c-f312-5aa6-be4a-0a2213a1ade2,endpoint-ac-7699,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1e508255-9d03-5623-aa32-055da1f128b8,endpoint-ac-6821,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c018dc7d-9043-55d5-bb52-d05c3756e277,endpoint-ac-2862,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
0472ae06-7f72-5379-bd52-3a842031fbc2,endpoint-ac-6572,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
fd3c4ba8-437b-565e-a160-ba9975ce5884,endpoint-ac-2024,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
7166265a-2dde-53ee-b3af-5333d792f6b2,endpoint-ac-529,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ccb53587-0327-5ac2-b00a-80bc907ef2ea,endpoint-ac-1825,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
9c2fb5bd-9f67-574b-9fa2-7fb35eb3078b,endpoint-ac-5866,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
d7b153bb-0547-53f7-9328-fb4587d9072e,endpoint-ac-4324,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c11ff7ab-2f5c-5a2b-9512-9962c7c0c6ba,endpoint-ac-5889,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
079ccc21-b539-5d3d-9644-3894b3991196,endpoint-ac-5020,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
83af1ebd-62bd-50ba-9e5c-1ed4da7ebc8c,endpoint-ac-3377,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
acf8315d-dc84-5e99-bf73-437025645fbe,endpoint-ac-6525,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
3f9516c3-eb35-5c9c-b5f9-0a58e1464ad8,endpoint-ac-2423,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1b245ee7-e852-523d-bb03-3b16bceb2cdd,endpoint-ac-495,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
2193c974-3f6c-5452-9cda-78d7d21d2f00,endpoint-ac-883,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
7981723a-5064-5ac9-9a60-d7e338762c4e,endpoint-ac-1425,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e00af70c-c08c-5d13-940c-20a05d33c4f6,endpoint-ac-7288,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
70204eb7-3367-506d-9a02-897898689673,endpoint-ac-8192,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
75df870e-18a0-5d41-80fc-57c2189229d0,endpoint-ac-8203,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
5d65ea73-de12-5802-9002-09d574bed670,endpoint-ac-3336,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
71feb5f0-3144-50d3-b7a9-46d32eedb3ff,endpoint-ac-354,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
901033c7-3355-55bc-a64a-f7983b8cdd3b,endpoint-ac-2462,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
b0db952d-2062-56fc-b363-810482c07504,endpoint-ac-7660,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
65b55e32-a0be-500e-922d-28c6361ac14c,endpoint-ac-905,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
5812244c-65df-5494-99f6-f5c499d863ee,endpoint-ac-1059,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
762129e9-7124-5e36-8202-6c31a1e0c476,endpoint-ac-513,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
a8206945-da92-5472-8cf4-a294b35c9d76,endpoint-ac-3988,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ce16db67-6cd7-5e1a-ac8d-45d151f4472d,endpoint-ac-2730,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
22f1d9e3-265b-5266-9f90-9783d85101f1,endpoint-ac-6773,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
43309309-52b5-52e7-891b-92b5681ad0be,endpoint-ac-4871,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1f5c50ba-ce94-5a00-9c6e-062d290e2d76,endpoint-ac-8151,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
200af105-6e6a-542c-93df-d62e75ceda06,endpoint-ac-2272,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e6f1c495-fb94-5d3b-a4d3-5ffd3e1e561a,endpoint-ac-6661,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1aad481f-649a-5455-92e6-4e1795ccc49b,endpoint-ac-4349,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
cda1691f-dd75-5d58-b3df-cce9238e3cd0,endpoint-ac-7836,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
57a98313-18a0-525c-9b8f-e6a5d4c27809,endpoint-ac-7565,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e3bb593b-43c0-5ec8-bce1-9981b8b0d22d,endpoint-ac-2337,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1f0c707d-acce-5dd3-a6df-aca798724330,endpoint-ac-1798,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
25fd6409-45ce-595f-ad44-0a58c255dc9f,endpoint-ac-4826,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e58554dc-3ecb-5819-a6b4-a0dba1b6891a,endpoint-ac-7709,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
eb298821-3942-5cf0-81ce-7f0f7258a99c,endpoint-ac-2858,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
66282f51-7c73-5ada-8600-ab4d0e8cdab7,endpoint-ac-3475,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
faf73869-11f8-5374-9b3e-d7b6488e8acc,endpoint-ac-6227,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
2741afc4-43bf-5838-ba5a-b75120f550d4,endpoint-ac-7436,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e0d596ce-23ad-52a2-97cc-5320920be6be,endpoint-ac-2634,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
0adc0eb3-b59a-53da-bd41-2b0f61f23f73,endpoint-ac-2321,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c966cd87-7083-5edc-9a96-23abd1c09529,endpoint-ac-102,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
77ae9556-3b93-5034-ae20-400eab914f0d,endpoint-ac-7820,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
e29bf380-46cb-537a-b6e1-8d992f583962,endpoint-ac-6732,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
9548b3f8-b136-59bb-8aa5-3bc6c955078c,endpoint-ac-3249,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c7c06a8c-a16c-509f-95c8-95a3c42ed2bb,endpoint-ac-8110,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
56d579ab-dbbe-5df5-b58d-1e45bde630c1,endpoint-ac-5372,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
cbf5aa91-447e-5aca-8c23-c6979d0951a7,endpoint-ac-3137,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
c341690d-7c5a-5bc3-8ace-806fe7fa3ee7,endpoint-ac-7524,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
72731fc9-f322-5423-9f49-ee265b18532f,endpoint-ac-5325,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
119e2467-4de8-5f3f-b4a5-9e244fc0c0af,endpoint-ac-3096,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
bdb22f94-d1a9-5771-b1a9-3f95c380445a,endpoint-ac-6294,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
856c588a-134f-542a-8160-c74104f87909,endpoint-ac-7606,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
12d67dde-58c6-5fbb-a63d-becead78a4cc,endpoint-ac-6914,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
08a4baf9-d73d-5bc4-b049-510503183411,endpoint-ac-4929,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
1bf1ec3c-feb0-5bea-a8e1-044e7af97221,endpoint-ac-5791,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
f34366bd-b439-5683-8b52-a64e4c9e3b7f,endpoint-ac-6851,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
d415a335-f8c8-5bd6-9cff-3428405be1c8,endpoint-ac-2280,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
64cf9389-29c8-5a8a-83ce-f615dae4a4fd,endpoint-ac-1156,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
8c0ff436-4254-5826-9c75-76b1f048b166,endpoint-ac-6369,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
ae7bfc10-1303-519d-af7f-33199fe50cc4,endpoint-ac-3491,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
74d39dea-ecb9-53e3-aabc-88fb59eb10ba,endpoint-ac-2003,urn:hl7-org:sdwg:ccda-structuredBody:1.1,\N,http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,0
